투자사명,투자단계
마젤란기술투자,2
마젤란기술투자,2
네오플라이,1
네오플라이,2
롯데벤처스,1
롯데벤처스,1
다래전략사업화센터,1
다래전략사업화센터,1
롯데벤처스,1
롯데벤처스,1
아이비케이기업은행,1
아이비케이기업은행,1
카이트창업가재단,1
카이트창업가재단,1
롯데벤처스,1
롯데벤처스,1
스파크랩,1
스파크랩,1
롯데벤처스,1
롯데벤처스,2
스트롱벤처스,1
스트롱벤처스,2
스트롱벤처스,2
프라이머,1
프라이머,2
롯데벤처스,1
롯데벤처스,3
롯데벤처스,5
아모레퍼시픽,3
아모레퍼시픽,5
프라이머사제파트너스,3
프라이머사제파트너스,5
롯데벤처스,1
롯데벤처스,1
롯데벤처스,1
프라이머,1
롯데벤처스,3
롯데벤처스,3
티비티,3
본엔젤스벤처파트너스,3
대덕벤처파트너스,3
대덕벤처파트너스,3
롯데벤처스,6
롯데벤처스,6
아이엠엠인베스트먼트,6
아이엠엠인베스트먼트,6
우신벤처투자,6
우신벤처투자,6
롯데벤처스,1
롯데벤처스,5
롯데벤처스,3
미래과학기술지주,3
미래과학기술지주,5
미래과학기술지주,3
디쓰리쥬빌리파트너스,2
디쓰리쥬빌리파트너스,5
디쓰리쥬빌리파트너스,5
디쓰리쥬빌리파트너스,3
스파크랩,1
스파크랩,5
아이비케이기업은행,5
아이비케이기업은행,5
신용보증기금,5
신용보증기금,3
하나은행,5
하나은행,3
휴맥스,5
휴맥스,3
휴맥스,3
인터밸류파트너스,5
인터밸류파트너스,5
뮤렉스파트너스,5
뮤렉스파트너스,3
뮤렉스파트너스,5
인사이트에퀴티파트너스,3
인사이트에퀴티파트너스,3
인사이트에퀴티파트너스,5
케이브릿지인베스트먼트,5
케이브릿지인베스트먼트,5
롯데벤처스,1
롯데벤처스,3
블루포인트파트너스,3
블루포인트파트너스,2
블루포인트파트너스,3
미래과학기술지주,3
미래과학기술지주,2
디쓰리쥬빌리파트너스,3
디쓰리쥬빌리파트너스,3
신용보증기금,3
신용보증기금,3
대경지역대학공동기술지주,3
대경지역대학공동기술지주,2
부산지역대학연합기술지주,3
부산지역대학연합기술지주,2
한국산업은행,3
한국산업은행,3
비엔케이벤처투자,3
비엔케이벤처투자,3
신한벤처투자,3
신한벤처투자,3
캡스톤파트너스,3
캡스톤파트너스,3
쿼드벤처스,3
쿼드벤처스,3
롯데벤처스,1
롯데벤처스,3
롯데벤처스,1
씨엔티테크,1
한국벤처투자,1
더인벤션랩,1
더인벤션랩,1
에이아이엔젤클럽,1
롯데벤처스,1
롯데벤처스,2
베이스인베스트먼트,2
베이스인베스트먼트,2
매쉬업엔젤스,1
매쉬업엔젤스,2
롯데벤처스,1
롯데벤처스,1
롯데벤처스,5
인포뱅크,5
인포뱅크,2
한국벤처투자,1
한국벤처투자,5
오픈워터인베스트먼트,5
오픈워터인베스트먼트,3
오픈워터인베스트먼트,5
디에스자산운용,5
디에스자산운용,5
유니온투자파트너스,5
유니온투자파트너스,5
코리아에셋투자증권,5
코리아에셋투자증권,3
넥스트지인베스트먼트,5
넥스트지인베스트먼트,2
넥스트지인베스트먼트,3
컴퍼니비,5
컴퍼니비,1
(구)넥스트지인베스트먼트,5
(구)넥스트지인베스트먼트,5
롯데벤처스,1
롯데벤처스,1
컴퍼니비,1
컴퍼니비,1
롯데벤처스,1
롯데벤처스,3
제이비인베스트먼트,2
제이비인베스트먼트,3
매쉬업엔젤스,1
매쉬업엔젤스,3
벤처스퀘어,2
벤처스퀘어,3
오픈워터인베스트먼트,3
오픈워터인베스트먼트,3
와디즈파트너스,3
에스비파트너스,3
에스비파트너스,3
롯데벤처스,2
롯데벤처스,2
매쉬업엔젤스,1
매쉬업엔젤스,2
롯데벤처스,5
롯데벤처스,5
블루포인트파트너스,1
블루포인트파트너스,5
스톤브릿지벤처스,5
스톤브릿지벤처스,3
미래에셋벤처투자,5
미래에셋벤처투자,5
디에스자산운용,5
디에스자산운용,5
한국산업은행,5
한국산업은행,5
마젤란기술투자,5
마젤란기술투자,5
마젤란기술투자,3
엘비인베스트먼트,5
엘비인베스트먼트,3
엘비인베스트먼트,5
롯데벤처스,2
롯데벤처스,2
넥스트랜스,2
넥스트랜스,2
굿워터캐피털,3
굿워터캐피털,2
아이비케이기업은행,1
아이비케이기업은행,2
아이비케이기업은행,2
더벤처스,2
더벤처스,3
더벤처스,2
신용보증기금,2
신용보증기금,2
하나금융지주,2
하나금융지주,3
하나금융지주,2
넥스트드림엔젤클럽,2
넥스트드림엔젤클럽,2
케이앤투자파트너스,2
케이앤투자파트너스,3
케이앤투자파트너스,2
롯데벤처스,2
롯데벤처스,3
아이비케이캐피탈,3
아이비케이캐피탈,3
고려대학교기술지주회사,3
고려대학교기술지주회사,2
데일리파트너스,3
데일리파트너스,3
전북지역대학연합기술지주회사,2
전북지역대학연합기술지주회사,3
에트리홀딩스,1
에트리홀딩스,3
롯데벤처스,3
롯데벤처스,3
롯데벤처스,2
디에스자산운용,3
디에스자산운용,3
대경인베스트먼트,3
대경인베스트먼트,3
대경인베스트먼트,2
에스오피오오엔지,1
에스오피오오엔지,3
롯데벤처스,3
롯데벤처스,2
인포뱅크,3
인포뱅크,3
씨제이인베스트먼트,3
씨제이인베스트먼트,3
퓨처플레이,3
퓨처플레이,1
퓨처플레이,2
퓨처플레이,3
아이비케이기업은행,3
아이비케이기업은행,3
울산창조경제혁신센터,1
울산창조경제혁신센터,3
패스트벤처스,1
패스트벤처스,3
에이치비인베스트먼트,3
에이치비인베스트먼트,3
비에스케이인베스트먼트,3
비에스케이인베스트먼트,3
에이아이엔젤클럽,2
에이아이엔젤클럽,3
메이플투자파트너스,3
메이플투자파트너스,3
롯데벤처스,2
롯데벤처스,3
롯데벤처스,3
블루포인트파트너스,2
블루포인트파트너스,3
프라이머,1
프라이머,3
인라이트벤처스,3
인라이트벤처스,3
대덕벤처파트너스,3
대덕벤처파트너스,3
옐로우독,3
옐로우독,2
세종벤처파트너스,3
세종벤처파트너스,3
롯데벤처스,3
롯데벤처스,5
프라이머,1
프라이머,5
제이비인베스트먼트,5
제이비인베스트먼트,5
한국투자파트너스,5
한국투자파트너스,5
신한캐피탈,3
신한캐피탈,5
신한캐피탈,5
크릿벤처스,5
크릿벤처스,5
신한투자증권,5
신한투자증권,3
한국산업은행,5
한국산업은행,3
코오롱인베스트먼트,5
코오롱인베스트먼트,5
와디즈파트너스,5
와디즈파트너스,3
에이티넘인베스트먼트,5
에이티넘인베스트먼트,5
케이투인베스트먼트파트너스,5
케이투인베스트먼트파트너스,5
코리아오메가투자금융,5
코리아오메가투자금융,5
한국투자증권,3
한국투자증권,5
아이디벤처스,3
아이디벤처스,5
이앤벤처파트너스,5
이앤벤처파트너스,5
에이지인베스트먼트,5
에이지인베스트먼트,3
롯데벤처스,2
롯데벤처스,2
프라이머,1
프라이머,1
프라이머,2
케이브릿지인베스트먼트,1
케이브릿지인베스트먼트,2
롯데벤처스,3
롯데벤처스,3
이에스인베스터,3
이에스인베스터,3
아이비케이기업은행,3
아이비케이기업은행,3
더벤처스,2
더벤처스,3
더벤처스,3
김기사랩,2
김기사랩,3
김기사랩,3
라구나인베스트먼트,2
라구나인베스트먼트,3
라구나인베스트먼트,3
케이브릿지인베스트먼트,1
케이브릿지인베스트먼트,3
롯데벤처스,2
롯데벤처스,3
신용보증기금,3
신용보증기금,3
더인벤션랩,3
더인벤션랩,2
비에이파트너스,2
비에이파트너스,3
롯데벤처스,2
롯데벤처스,3
롯데벤처스,3
스트롱벤처스,2
스트롱벤처스,3
스트롱벤처스,3
에이치지이니셔티브,2
에이치지이니셔티브,3
롯데벤처스,2
롯데벤처스,1
한양대학교기술지주회사,2
롯데벤처스,2
롯데벤처스,1
롯데벤처스,5
씨제이인베스트먼트,5
씨제이인베스트먼트,5
한국투자파트너스,3
한국투자파트너스,5
한국투자파트너스,5
본엔젤스벤처파트너스,2
본엔젤스벤처파트너스,5
더웰스인베스트먼트,5
더웰스인베스트먼트,5
스톤브릿지벤처스,2
스톤브릿지벤처스,1
스톤브릿지벤처스,5
하나벤처스,5
하나벤처스,5
부산지역대학연합기술지주,3
부산지역대학연합기술지주,5
비엔케이벤처투자,3
비엔케이벤처투자,5
비엔케이벤처투자,5
케이브릿지인베스트먼트,2
케이브릿지인베스트먼트,5
케이브릿지인베스트먼트,5
롯데벤처스,3
롯데벤처스,2
500글로벌,3
500글로벌,1
퓨처플레이,2
퓨처플레이,3
굿워터캐피털,3
굿워터캐피털,3
매쉬업엔젤스,1
매쉬업엔젤스,3
한국투자파트너스,3
한국투자파트너스,2
김기사랩,3
김기사랩,2
본엔젤스벤처파트너스,3
본엔젤스벤처파트너스,1
서울대학교기술지주,3
서울대학교기술지주,2
신한캐피탈,3
신한캐피탈,2
라이트하우스컴바인인베스트,3
라이트하우스컴바인인베스트,3
하나금융지주,3
하나금융지주,3
제이비벤처스,2
제이비벤처스,3
패스트인베스트먼트,3
패스트인베스트먼트,1
와이컴비네이터,2
와이컴비네이터,3
캡스톤파트너스,3
캡스톤파트너스,3
롯데벤처스,3
롯데벤처스,3
위벤처스,3
위벤처스,3
한국벤처투자,3
한국벤처투자,3
한국벤처투자,2
더웰스인베스트먼트,3
더웰스인베스트먼트,3
쿨리지코너인베스트먼트,2
쿨리지코너인베스트먼트,3
쿨리지코너인베스트먼트,2
쿨리지코너인베스트먼트,2
쿨리지코너인베스트먼트,3
비하이인베스트먼트,3
비하이인베스트먼트,3
비하이인베스트먼트,3
신한대체투자운용,3
신한대체투자운용,3
포스코기술투자,3
포스코기술투자,3
포스코기술투자,3
케이브릿지인베스트먼트,2
케이브릿지인베스트먼트,3
케이브릿지인베스트먼트,2
케이브릿지인베스트먼트,2
케이브릿지인베스트먼트,3
나우아이비캐피탈,3
나우아이비캐피탈,3
나우아이비캐피탈,3
롯데벤처스,3
롯데벤처스,5
롯데벤처스,5
케이비인베스트먼트,5
케이비인베스트먼트,5
신용보증기금,5
신용보증기금,1
더웰스인베스트먼트,3
더웰스인베스트먼트,5
더웰스인베스트먼트,5
쿨리지코너인베스트먼트,1
쿨리지코너인베스트먼트,5
케이티인베스트먼트,5
케이티인베스트먼트,5
에이벤처스,5
에이벤처스,5
한국성장금융투자운용,5
한국성장금융투자운용,5
케이브릿지인베스트먼트,3
케이브릿지인베스트먼트,5
롯데벤처스,3
롯데벤처스,3
롯데벤처스,2
케이비증권,3
케이비증권,3
케이비증권,2
롯데벤처스,3
롯데벤처스,3
해시드,3
해시드,3
스트롱벤처스,3
스트롱벤처스,3
본엔젤스벤처파트너스,3
본엔젤스벤처파트너스,1
롯데벤처스,2
롯데벤처스,3
인포뱅크,2
인포뱅크,3
아이비케이기업은행,3
아이비케이기업은행,3
신용보증기금,3
신용보증기금,2
인라이트벤처스,3
인라이트벤처스,3
하나벤처스,3
하나벤처스,3
퀀텀벤처스코리아,3
퀀텀벤처스코리아,3
넥스트지인베스트먼트,3
넥스트지인베스트먼트,2
롯데벤처스,2
롯데벤처스,2
퓨처플레이,2
퓨처플레이,2
슈미트,2
슈미트,1
나이스투자파트너스,2
나이스투자파트너스,2
전남대학교기술지주회사,1
전남대학교기술지주회사,2
롯데벤처스,3
롯데벤처스,2
롯데벤처스,2
롯데벤처스,3
씨제이인베스트먼트,2
씨제이인베스트먼트,3
아이비케이기업은행,3
아이비케이기업은행,2
킹슬리벤처스,3
킹슬리벤처스,2
하나은행,3
마젤란기술투자,2
마젤란기술투자,3
롯데벤처스,3
롯데벤처스,1
기술보증기금,3
기술보증기금,3
케이비인베스트먼트,3
케이비인베스트먼트,3
에스엘인베스트먼트,1
에스엘인베스트먼트,3
신한투자증권,3
신한투자증권,3
스틱벤처스,3
스틱벤처스,3
케이앤투자파트너스,3
케이앤투자파트너스,3
롯데벤처스,1
롯데벤처스,5
롯데벤처스,5
서울산업진흥원,1
서울산업진흥원,5
한국산업은행,5
한국산업은행,5
디티앤인베스트먼트,5
디티앤인베스트먼트,5
인터밸류파트너스,5
인터밸류파트너스,5
유티씨인베스트먼트,5
유티씨인베스트먼트,5
포스코기술투자,5
포스코기술투자,5
신한벤처투자,5
신한벤처투자,5
나우아이비캐피탈,5
나우아이비캐피탈,5
롯데벤처스,5
롯데벤처스,5
비엔케이벤처투자,5
비엔케이벤처투자,5
우리벤처파트너스,3
우리벤처파트너스,5
우리벤처파트너스,5
비하이인베스트먼트,5
비하이인베스트먼트,5
신한벤처투자,5
신한벤처투자,5
롯데벤처스,5
롯데벤처스,5
마그나인베스트먼트,5
마그나인베스트먼트,3
케이비인베스트먼트,5
케이비인베스트먼트,5
케이비인베스트먼트,3
신용보증기금,5
신용보증기금,3
신용보증기금,2
한국산업은행,5
한국산업은행,5
한국산업은행,3
우리벤처파트너스,5
우리벤처파트너스,5
우리벤처파트너스,3
스틱벤처스,5
스틱벤처스,5
롯데벤처스,3
롯데벤처스,3
디쓰리쥬빌리파트너스,3
디쓰리쥬빌리파트너스,2
디쓰리쥬빌리파트너스,3
퓨처플레이,3
퓨처플레이,2
하나은행,3
하나은행,3
타임폴리오자산운용,3
타임폴리오자산운용,3
유티씨인베스트먼트,2
유티씨인베스트먼트,3
캡스톤파트너스,3
캡스톤파트너스,3
롯데벤처스,5
롯데벤처스,1
케이비인베스트먼트,5
케이비인베스트먼트,5
케이비인베스트먼트,3
한국벤처투자,5
한국벤처투자,5
키움인베스트먼트,5
키움인베스트먼트,5
솔리더스인베스트먼트,5
솔리더스인베스트먼트,5
디에스씨인베스트먼트,5
디에스씨인베스트먼트,3
엘비인베스트먼트,5
엘비인베스트먼트,3
디티앤인베스트먼트,5
디티앤인베스트먼트,5
프리미어파트너스,3
프리미어파트너스,5
프리미어파트너스,5
엔에이치투자증권,5
엔에이치투자증권,5
롯데벤처스,3
롯데벤처스,3
제이비인베스트먼트,3
제이비인베스트먼트,3
슈미트,3
슈미트,3
이에스인베스터,3
이에스인베스터,3
티인베스트먼트,3
티인베스트먼트,3
엘앤에스벤처캐피털,3
엘앤에스벤처캐피털,3
코오롱인베스트먼트,3
코오롱인베스트먼트,3
디에스씨인베스트먼트,3
디에스씨인베스트먼트,3
현대자동차,3
현대자동차,1
포스코기술투자,3
포스코기술투자,3
롯데벤처스,5
롯데벤처스,5
롯데벤처스,3
케이비인베스트먼트,5
